id,url,name,genre,director,contentRating,datePublished,keywords,description,averageRating,ratingCount,releasedCountry,duration
555,https://www.imdb.com//title/tt1249294/?ref_=tt_rec_tti,Bitten,"Comedy, Horror",Harvey Glazer,R,2009,"paramedic,blood,bare breasts,female vampire,drug dealer","Bitten is a video starring Jason Mewes, Erica Cox, and Richard Fitzpatrick. A lovelorn paramedic rescues a woman left for dead after a deadly assault. When she refuses to go to the hospital, he takes her in, nurses her back to...",5.2,1875,,
556,https://www.imdb.com//title/tt0092501/?ref_=tt_rec_tti,'A' gai wak 2,"Action, Comedy, Crime",Jackie Chan,PG-13,1987,"frame up,slapstick comedy,police,pirate,corruption","'A' gai wak 2 is a movie starring Jackie Chan, Maggie Cheung, and Rosamund Kwan. Dragon is now transferred to be the police head of Sai Wan district, and has to contend with a gangster kingpin, anti-Manchu revolutionaries, some...",7.2,7737,Hong Kong,1h41m
557,https://www.imdb.com//title/tt6108178/?ref_=tt_rec_tti,Disobedience,"Drama, Romance",Sebastián Lelio,R,2018,"lesbian relationship,scandal,infidelity,female nudity,orthodox jew","Disobedience is a movie starring Rachel Weisz, Rachel McAdams, and Alessandro Nivola. A woman returns to her Orthodox Jewish community that shunned her for her attraction to a female childhood friend. Once back, their passions...",6.6,12699,USA,1h54m
558,https://www.imdb.com//title/tt0102395/?ref_=tt_rec_tti,Mannequin: On the Move,"Comedy, Fantasy",Stewart Raffill,PG,1991,"peasant,department store,mannequin,mannequin comes to life,sword fight","Mannequin: On the Move is a movie starring Kristy Swanson, William Ragsdale, and Meshach Taylor. A young department store intern falls in love with a female store mannequin who is really a peasant girl fallen under a thousand year...",4.2,5129,USA,1h35m
559,https://www.imdb.com//title/tt0831884/?ref_=tt_rec_tti,Reservation Road,"Crime, Drama, Thriller",Terry George,R,2007,"red sox,investigation,baseball,accident,bare chested male","Reservation Road is a movie starring Joaquin Phoenix, Mark Ruffalo, and Jennifer Connelly. The lives of two families change forever after a fatal tragedy takes place on Reservation Road.",6.7,20545,Germany,1h42m
560,https://www.imdb.com//title/tt1172186/?ref_=tt_rec_tti,Ang lihim ni Antonio,"Crime, Drama",Joselito Altarejos,,2008,"male frontal nudity,blow job,male explicit nudity,full frontal male nudity,erection","Ang lihim ni Antonio is a movie starring Kenjie Garcia, Jiro Manio, and Nino Fernandez. Adolescent curiosities and sexual explorations of a 15-year-old boy named Antonio who's just coming to terms with his sexuality. Through...",6.7,309,Philippines,1h57m
561,https://www.imdb.com//title/tt0102782/?ref_=tt_rec_tti,Return to the Blue Lagoon,"Adventure, Drama, Romance",William A. Graham,PG-13,1991,"color in title,island,sequel,tropical island,teenage girl","Return to the Blue Lagoon is a movie starring Brian Krause, Milla Jovovich, and Lisa Pelikan. In this sequel to The Blue Lagoon (1980), two children are stranded on a beautiful island in the South Pacific. With no adults to guide...",5.1,16177,USA,1h42m
562,https://www.imdb.com//title/tt2814362/?ref_=tt_rec_tti,United Passions,"Drama, History, Sport",Frédéric Auburtin,Not Rated,2014,"fifa,world cup,football,soccer,association","United Passions is a movie starring Sam Neill, Tim Roth, and Fisher Stevens. Follows the passing of the FIFA baton through three association presidents: Jules Rimet, Joao Havelange, and Sepp Blatter.",2.1,3779,Serbia,1h50m
563,https://www.imdb.com//title/tt0119123/?ref_=tt_rec_tti,Fire Down Below,"Action, Drama, Thriller",Félix Enríquez Alcalá,R,1997,"kentucky,toxic waste,fbi agent,undercover,small town","Fire Down Below is a movie starring Steven Seagal, Kris Kristofferson, and Marg Helgenberger. Going undercover in rural Kentucky, an environmental agent tries to prove the dumping of toxic waste in the local coal mines by ruthless...",5,15236,USA,1h45m
564,https://www.imdb.com//title/tt5776208/?ref_=tt_rec_tti,Resident Evil: Vendetta,"Animation, Action, Adventure, Horror, Mystery, Sci-Fi",Takanori Tsujimoto,R,2017,"resident evil,based on game,third part,sequel,blood","Resident Evil: Vendetta is a movie starring Kevin Dorman, Matthew Mercer, and Erin Cahill. Chris Redfield enlists the help of Leon S. Kennedy and Rebecca Chambers to stop a death merchant, with a vengeance, from spreading a deadly...",6.3,8058,Japan,1h37m
565,https://www.imdb.com//title/tt0073168/?ref_=tt_rec_tti,Zhong guo chao ren,"Action, Sci-Fi",Shan Hua,PG,1975,"tokusatsu,severed head,b movie,superhero,mutant","Zhong guo chao ren is a movie starring Danny Lee, Terry Liu, and Hsieh Wang. Princess Dragon Mom and her mutant army have arisen, and only Inframan can stop them!",6.4,1573,USA,1h30m
566,https://www.imdb.com//title/tt0062407/?ref_=tt_rec_tti,Two for the Road,"Comedy, Drama, Romance",Stanley Donen,Approved,1967,"on the road,infidelity,road trip,adultery,husband wife relationship","Two for the Road is a movie starring Audrey Hepburn, Albert Finney, and Eleanor Bron. A couple in the south of France non-sequentially spin down the highways of infidelity in their troubled ten-year marriage.",7.6,10544,Japan,1h51m
567,https://www.imdb.com//title/tt0206490/?ref_=tt_rec_tti,Iron Man,"Animation, Action, Sci-Fi",,,1966,"1960s,power armor,character name in series title,two word series title,marvel comics","Iron Man is a TV series starring Peg Dixon, John Vernon, and Bernard Cowan. An inventive munitions industrialist fights the forces of evil using a revolutionary suit of power armor.",6.8,742,1966– ,
568,https://www.imdb.com//title/tt0437954/?ref_=tt_rec_tti,Virgin Territory,"Adventure, Comedy, History, Romance",David Leland,R,2008,"plague,breasts,russian nobleman,nude nun,two word title","Virgin Territory is a movie starring Hayden Christensen, Mischa Barton, and Ryan Cartwright. Young Florentines take refuge from the black plague and engage in bawdy adventures and lusty exchanges.",4.8,7085,France,1h37m
569,https://www.imdb.com//title/tt0081614/?ref_=tt_rec_tti,Tendres cousines,"Comedy, Drama, Romance",David Hamilton,R,1980,"coming of age,adolescent,love triangle,loss of virginity,older woman younger man relationship","Tendres cousines is a movie starring Thierry Tevini, Anja Schüte, and Valérie Dumas. With the outbreak of WWII, the sudden call to arms will send the men of a family's estate to the front, leaving a curious adolescent alone with the...",5.6,1327,USA,1h30m
570,https://www.imdb.com//title/tt0098383/?ref_=tt_rec_tti,Staying Together,"Comedy, Drama",Lee Grant,R,1989,"f word,punched in the face,argument,male underwear,underwear","Staying Together is a movie starring Sean Astin, Stockard Channing, and Melinda Dillon. The complacent life of three small town brothers is shattered when their father sells the family business from under them.",6.3,674,USA,1h31m
571,https://www.imdb.com//title/tt1129423/?ref_=tt_rec_tti,Fireproof,"Drama, Romance",Alex Kendrick,PG,2008,"marriage,internet pornography,husband wife relationship,dare,fire","Fireproof is a movie starring Kirk Cameron, Erin Bethea, and Ken Bevel. In an attempt to save his marriage, a firefighter uses a 40-day experiment known as ""The Love Dare"".",6.6,19143,USA,2h2m
572,https://www.imdb.com//title/tt0147800/?ref_=tt_rec_tti,10 Things I Hate About You,"Comedy, Drama, Romance",Gil Junger,PG-13,1999,"protective father,dating,shakespeare adaptation,high school shakespeare adaptation,teen movie","10 Things I Hate About You is a movie starring Heath Ledger, Julia Stiles, and Joseph Gordon-Levitt. A pretty, popular teenager can't go out on a date until her ill-tempered older sister does.",7.3,260253,USA,1h37m
573,https://www.imdb.com//title/tt0462322/?ref_=tt_rec_tti,Grindhouse,"Action, Horror, Thriller",,R,2007,"zombie,double feature,real twins playing twins,anthropophagus,blood and gore","Grindhouse is a movie starring Kurt Russell, Rose McGowan, and Danny Trejo. Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the 60s and 70s with two back-to-back cult films that include previews of...",7.6,166988,USA,3h11m
574,https://www.imdb.com//title/tt1093836/?ref_=tt_rec_tti,Berlin,"Documentary, Music",Julian Schnabel,PG-13,2008,,"Berlin is a movie starring Lou Reed, Fernando Saunders, and Sharon Jones. Lou Reed's 2006 live concert performance of his 1973 concept album ""Berlin"", filmed over five nights at St. Ann's Warehouse in Brooklyn, New York.",7.4,625,UK,1h25m
575,https://www.imdb.com//title/tt0046876/?ref_=tt_rec_tti,Creature from the Black Lagoon,"H, o, r, r, o, r",Jack Arnold,G,1954,"b movie,amazon,swimming,scientist,fossil","Creature from the Black Lagoon is a movie starring Richard Carlson, Julie Adams, and Richard Denning. A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring...",7,21902,USA,1h19m
576,https://www.imdb.com//title/tt0096425/?ref_=tt_rec_tti,Watchers,"Action, Horror, Sci-Fi, Thriller",Jon Hess,R,1988,"mother son relationship,genetic mutation,based on novel,child protagonist,dog","Watchers is a movie starring Corey Haim, Michael Ironside, and Christopher Cary. A boy takes in a stray dog, later discovering that it is an ultra-intelligent runaway being stalked by a dangerous creature from the same genetic...",5.3,3556,USA,1h31m
577,https://www.imdb.com//title/tt0109676/?ref_=tt_rec_tti,Drop Zone,"Action, Adventure, Thriller",John Badham,R,1994,"terrorist,parachute,skydiving,death of brother,detective","Drop Zone is a movie starring Wesley Snipes, Gary Busey, and Yancy Butler. A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.",5.6,17538,USA,1h41m
578,https://www.imdb.com//title/tt0329028/?ref_=tt_rec_tti,Dumb and Dumberer: When Harry Met Lloyd,"C, o, m, e, d, y",Troy Miller,PG-13,2003,"high school,1980s,prequel to cult film,buddy,irreverence","Dumb and Dumberer: When Harry Met Lloyd is a movie starring Derek Richardson, Eric Christian Olsen, and Eugene Levy. Set back in the 80s when Harry met Lloyd in high school where they cross paths with a mean principal and a bunch of...",3.4,33496,USA,1h25m
579,https://www.imdb.com//title/tt3750872/?ref_=tt_rec_tti,The Wife,"D, r, a, m, a",Björn Runge,R,2018,"writer,marriage,infidelity,secret,nobel prize for literature","The Wife is a movie starring Christian Slater, Elizabeth McGovern, and Max Irons. A wife questions her life choices as she travels to Stockholm with her husband, where he is slated to receive the Nobel Prize for Literature.",7.3,3529,UK,1h40m
580,https://www.imdb.com//title/tt0089601/?ref_=tt_rec_tti,Mischief,"Comedy, Romance",Mel Damski,R,1985,"hand up skirt,lift skirt,feeling woman's legs up her skirt or dress,motorcycle,high school","Mischief is a movie starring Doug McKeon, Catherine Mary Stewart, and Kelly Preston. 1956. Obsessed with the hottest girl in class, a gawky high school student takes a crash course in teenage coolness from his motorcycle rebel...",6.6,4718,USA,1h33m
581,https://www.imdb.com//title/tt0084266/?ref_=tt_rec_tti,Lung siu yeh,"Action, Comedy, Sport",Jackie Chan,PG-13,1982,"student,gang,martial arts,written and directed by cast member,kung fu","Lung siu yeh is a movie starring Jackie Chan, Mars, and Michael Wai-Man Chan. The adventures of a restless martial arts student called Dragon, who, while constantly pursuing a girl, gets involved in the affairs of a gang of thieves.",6.6,2892,Hong Kong,1h42m
582,https://www.imdb.com//title/tt6680312/?ref_=tt_rec_tti,Who We Are Now,"D, r, a, m, a",Matthew Newton,,2018,,"Who We Are Now is a movie starring Julianne Nicholson, Zachary Quinto, and Jess Weixler. An ex-con tries to get back custody of her son with the help of an idealistic young public defender and at the same time falls into a romantic...",6.3,388,USA,1h35m
583,https://www.imdb.com//title/tt5034122/?ref_=tt_rec_tti,Cruise,"Drama, Romance",Robert Siegel,TV-MA,2018,,"Cruise is a movie starring Emily Ratajkowski, Kathrine Narducci, and Noah Robbins. Set in the 1980s, a young Italian-American from the ""wrong side of the tracks"" falls for a Jewish girl from Long Island.",4.9,325,USA,1h30m
584,https://www.imdb.com//title/tt0095519/?ref_=tt_rec_tti,License to Drive,"C, o, m, e, d, y",Greg Beeman,PG-13,1988,"los angeles california,driving test,teenage boy,teenage girl,teen movie","License to Drive is a movie starring Corey Haim, Corey Feldman, and Carol Kane. A teen decides to go for a night on the town with his friends despite flunking his driver's test.",6.3,16032,USA,1h28m
585,https://www.imdb.com//title/tt0489070/?ref_=tt_rec_tti,Hard Luck,"Crime, Drama, Thriller",Mario Van Peebles,R,2006,"hare krishna,serial killer,shootout,written and directed by cast member,f word","Hard Luck is a video starring Wesley Snipes, Jackie Quinones, and Cybill Shepherd. Two converging story lines involving corrupt cops ripping off drug dealers and serial killers are followed as former drug dealer Lucky, trying to go...",5.3,2743,,
586,https://www.imdb.com//title/tt0218967/?ref_=tt_rec_tti,The Family Man,"Comedy, Drama, Fantasy, Romance",Brett Ratner,PG-13,2000,"christmas,parallel universe,career man,reflection,crisis of conscience","The Family Man is a movie starring Nicolas Cage, Téa Leoni, and Don Cheadle. A fast-lane investment broker, offered the opportunity to see how the other half lives, wakes up to find that his sports car and girlfriend have become a...",6.7,94617,USA,2h5m
587,https://www.imdb.com//title/tt7284202/?ref_=tt_rec_tti,Hell Is Where the Home Is,"T, h, r, i, l, l, e, r",Orson Oblowitz,,2018,"bound and gagged,cleave gag","Hell Is Where the Home Is is a movie starring Angela Trimbur, Zach Avery, and Janel Parrish. Two dysfunctional couples rent a modern luxury desert home for the weekend hoping to sort out their messed-up lives. Just as they are about...",6.5,93,USA,1h28m
588,https://www.imdb.com//title/tt0346491/?ref_=tt_rec_tti,Alexander,"Action, Adventure, Biography, Drama, History, Romance, War",Oliver Stone,R,2004,"greek,king,india,army,babylon","Alexander is a movie starring Colin Farrell, Anthony Hopkins, and Rosario Dawson. Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world.",5.6,151519,USA,2h55m
589,https://www.imdb.com//title/tt0055946/?ref_=tt_rec_tti,Eegah,"Adventure, Comedy, Fantasy, Music",Arch Hall Sr.,Unrated,1965,"sexy brunette,legs,mini dress,short dress,pleated skirt","Eegah is a movie starring Arch Hall Jr., Marilyn Manning, and Richard Kiel. Teenagers stumble across a prehistoric caveman, who goes on a rampage.",2.2,5142,Mexico,1h30m
590,https://www.imdb.com//title/tt1663692/?ref_=tt_rec_tti,The Sweet Shop,"Drama, Music, Romance",Ben Myers,,2013,"rock star,supermodel,love","The Sweet Shop is a movie starring James Alexander, Gemma Atkinson, and Luke Barnard. Rock star Jarvis Marshall returns to the village where he grew up when his estranged mother dies. He finds many of his childhood friends,...",7.1,58,UK,1h34m
591,https://www.imdb.com//title/tt1219827/?ref_=tt_rec_tti,Ghost in the Shell,"Action, Drama, Sci-Fi, Thriller",Rupert Sanders,PG-13,2017,"usa remake,corporate corruption,remake,bisexual woman,bisexual lead character","Ghost in the Shell is a movie starring Scarlett Johansson, Pilou Asbæk, and Takeshi Kitano. In the near future, Major Mila Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect...",6.4,162887,USA,1h47m
592,https://www.imdb.com//title/tt5052474/?ref_=tt_rec_tti,Sicario: Day of the Soldado,"Action, Crime, Drama, Thriller",Stefano Sollima,R,2018,"somalia,desert,second part,cartel,gunfight","Sicario: Day of the Soldado is a movie starring Benicio Del Toro, Josh Brolin, and Isabela Moner. The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight...",7.2,61786,USA,2h2m
593,https://www.imdb.com//title/tt0111512/?ref_=tt_rec_tti,Jui kuen II,"Action, Comedy",Chia-Liang Liu,R,1994,"slapstick comedy,fighting,battle,martial artist,fight","Jui kuen II is a movie starring Jackie Chan, Ho-Sung Pak, and Lung Ti. A young martial artist is caught between respecting his pacifist father's wishes or stopping a group of disrespectful foreigners from stealing precious artifacts.",7.6,38994,USA,1h42m
594,https://www.imdb.com//title/tt0461703/?ref_=tt_rec_tti,Skinwalkers,"Action, Fantasy, Horror, Thriller",James Isaac,R,2007,"transformation,12 year old,half breed,werewolf,desert eagle","Skinwalkers is a movie starring Jason Behr, Elias Koteas, and Rhona Mitra. A 12 year old boy and his mother become the targets of two warring werewolf packs, each with different intentions and motives.",4.6,12352,USA,1h50m
595,https://www.imdb.com//title/tt1986202/?ref_=tt_rec_tti,Whispers,"Drama, Horror, Thriller",Tammi Sutton,,2017,"death,f rated,title directed by female,ghost,supernatural power","Whispers is a movie starring Barbara Nedeljakova, Craig Rees, and Keeley Hazell. A young couple grieving the recent death of their daughter move to the countryside where they are haunted by their tragedy and a sinister darkness.",6.4,8069,USA,1h30m
596,https://www.imdb.com//title/tt0091972/?ref_=tt_rec_tti,Slow Burn,"Drama, Thriller",Matthew Chapman,R,1986,based on novel,"Slow Burn is a TV movie starring Eric Roberts, Beverly D'Angelo, and Dennis Lipscomb. Jacob Asch is hired by Gerald McMurty to find his ex-wife Laine and their son in Palm Springs. Jacob finds Laine and a teenager named Donnie who...",5.3,500,,1h32m
597,https://www.imdb.com//title/tt8890230/?ref_=tt_rec_tti,Live,"Drama, Horror, Thriller",Michael Greene,,2018,found footage,"Live is a movie starring Kellie Greene, Eddie B. Hill, and Asante Jones. Linda Johnson's life is unraveling on Facebook LIVE. The wrong person takes notice.",5,94,USA,1h30m
598,https://www.imdb.com//title/tt1677720/?ref_=tt_rec_tti,Ready Player One,"Action, Adventure, Sci-Fi",Steven Spielberg,PG-13,2018,"virtual reality,player,capitalism,tattooed trash,mini skirt","Ready Player One is a movie starring Tye Sheridan, Olivia Cooke, and Ben Mendelsohn. When the creator of a virtual reality world called the OASIS dies, he releases a video in which he challenges all OASIS users to find his Easter...",7.6,236106,USA,2h20m
599,https://www.imdb.com//title/tt0109035/?ref_=tt_rec_tti,Above the Rim,"Crime, Drama, Sport, Thriller",Jeff Pollack,R,1994,"basketball,high school,african american,security guard,drug dealer","Above the Rim is a movie starring Duane Martin, Tupac Shakur, and Leon. Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on...",6.6,12198,USA,1h36m
600,https://www.imdb.com//title/tt0080179/?ref_=tt_rec_tti,Zui quan,"Action, Comedy",Woo-Ping Yuen,PG-13,1978,"kung fu,kung fu classic,kung fu master,cult film,martial arts","Zui quan is a movie starring Jackie Chan, Siu Tin Yuen, and Jang Lee Hwang. Wong Fei-Hung (Jackie Chan) is a mischievous, yet righteous young man, but after a series of incidents, his frustrated father has him disciplined by Beggar...",7.6,30745,Hong Kong,1h51m
601,https://www.imdb.com//title/tt0077328/?ref_=tt_rec_tti,Spider-Man: The Dragon's Challenge,"Action, Adventure, Crime, Sci-Fi",Don McDougall,TV-PG,1981,"spider man,doctor,killing,assassin,trust","Spider-Man: The Dragon's Challenge is a TV movie starring Nicholas Hammond, Robert F. Simon, and Chip Fields. Two episodes of the TV series ""Spider Man"" edited together and released as a feature.",5.7,554,,1h32m
602,https://www.imdb.com//title/tt5688868/?ref_=tt_rec_tti,Primal Rage,"H, o, r, r, o, r",Patrick Magee,R,2018,"native american,cryptid,sasquatch,bow and arrow,hunting party","Primal Rage is a movie starring Casey Gagliardi, Andrew Joseph Montgomery, and Jameson Pazak. A newly reunited young couple's drive through the Pacific Northwest turns into a nightmare as they are forced to face nature, unsavory...",4.8,1628,USA,1h46m
603,https://www.imdb.com//title/tt0068528/?ref_=tt_rec_tti,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,"D, r, a, m, a",Paul Newman,PG,1973,"science project,connecticut,mother daughter relationship,pulitzer prize source,based on play","The Effect of Gamma Rays on Man-in-the-Moon Marigolds is a movie starring Joanne Woodward, Nell Potts, and Roberta Wallach. From the Pullizer Prize winning play by Paul Zindel, this is the story of Beatrice Hunsdorfer and her...",7.6,1841,France,1h40m
604,https://www.imdb.com//title/tt3410834/?ref_=tt_rec_tti,Allegiant,"Action, Adventure, Mystery, Sci-Fi, Thriller",Robert Schwentke,PG-13,2016,"tough girl,surveillance,time bomb,faked death,rappelling","Allegiant is a movie starring Shailene Woodley, Theo James, and Jeff Daniels. After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking...",5.7,88982,USA,2h
605,https://www.imdb.com//title/tt6852872/?ref_=tt_rec_tti,Elizabeth Harvest,"Sci-Fi, Thriller",Sebastian Gutierrez,R,2018,"female full rear nudity,older man younger woman marriage,newlyweds,female full frontal nudity,female pubic hair","Elizabeth Harvest is a movie starring Abbey Lee, Ciarán Hinds, and Carla Gugino. Newlywed Elizabeth (Abbey Lee) arrives with her brilliant scientist husband Henry (Ciarán Hinds) to his magnificent estate, where he wows her with...",5.7,1263,Poland,1h45m
606,https://www.imdb.com//title/tt0408345/?ref_=tt_rec_tti,Firewall,"Crime, Thriller",Richard Loncraine,PG-13,2006,"child in jeopardy,frame up,bank,meeting,cayman islands","Firewall is a movie starring Harrison Ford, Virginia Madsen, and Paul Bettany. A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom.",5.8,53104,USA,1h45m
607,https://www.imdb.com//title/tt1365519/?ref_=tt_rec_tti,Tomb Raider,"Action, Adventure, Fantasy, Thriller",Roar Uthaug,PG-13,2018,"hard body,b cup,cleavage,feminine hair,thin girl","Tomb Raider is a movie starring Alicia Vikander, Dominic West, and Walton Goggins. Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her...",6.4,135412,USA,1h58m
608,https://www.imdb.com//title/tt6218234/?ref_=tt_rec_tti,Sleep Eaters,"H, o, r, r, o, r",Shane Grant,,,,"Sleep Eaters is a movie starring Tony Bennett, Craig Capone, and Bill Cassinelli. A year after the events of the first film, SLEEP EATER (2016) we follow Rachel Stephens who is trying to uncover the truth behind the unspeakable...",4,22,USA,
609,https://www.imdb.com//title/tt0049223/?ref_=tt_rec_tti,Forbidden Planet,"Action, Adventure, Sci-Fi, Thriller",Fred M. Wilcox,G,1956,"alien civilization,invisible monster,alien technology,spacecraft,father daughter relationship","Forbidden Planet is a movie starring Walter Pidgeon, Anne Francis, and Leslie Nielsen. A starship crew goes to investigate the silence of a planet's colony only to find two survivors and a deadly secret that one of them has.",7.6,39898,France,1h38m
610,https://www.imdb.com//title/tt0033045/?ref_=tt_rec_tti,The Shop Around the Corner,"Comedy, Drama, Romance",Ernst Lubitsch,Not Rated,1940,"national film registry,gift,salesman,pen pal,hungary","The Shop Around the Corner is a movie starring Margaret Sullavan, James Stewart, and Frank Morgan. Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each...",8.1,23377,USA,1h39m
611,https://www.imdb.com//title/tt2002718/?ref_=tt_rec_tti,Machete Kills,"Action, Crime, Sci-Fi, Thriller",Robert Rodriguez,R,2013,"machete cortez character,murder of a police officer,time bomb,wisecrack comedy,woman breaks a man's neck","Machete Kills is a movie starring Danny Trejo, Alexa PenaVega, and Mel Gibson. The U.S. government recruits Machete to battle his way through Mexico in order to take down an arms dealer who looks to launch a weapon into space.",5.6,67815,USA,1h47m
612,https://www.imdb.com//title/tt0078579/?ref_=tt_rec_tti,Buck Rogers in the 25th Century,"Action, Adventure, Sci-Fi",,,1979,"space opera,buck rogers,waking up in the future,25th century,human in outer space","Buck Rogers in the 25th Century is a TV series starring Gil Gerard, Erin Gray, and Felix Silla. A 20th century astronaut emerges out of 500 years of suspended animation into a future time to become Earth's greatest hero.",6.9,6189,1979–1981,
613,https://www.imdb.com//title/tt0093440/?ref_=tt_rec_tti,Love Among Thieves,"Adventure, Comedy, Crime, Romance",Roger Young,,1987,"ransom,pianist,faberge egg,baroness,museum","Love Among Thieves is a TV movie starring Audrey Hepburn, Robert Wagner, and Patrick Bauchau. Romantic mystery-heist story about a baroness and concert pianist who is forced to steal some priceless Faberge eggs and deliver them to...",6.1,352,,1h40m
614,https://www.imdb.com//title/tt0167190/?ref_=tt_rec_tti,Hellboy,"Action, Fantasy, Horror, Sci-Fi",Guillermo del Toro,PG-13,2004,"nazi,demon,superhero,hero,assassin","Hellboy is a movie starring Ron Perlman, Doug Jones, and Selma Blair. A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.",6.9,276461,USA,2h2m
615,https://www.imdb.com//title/tt0280460/?ref_=tt_rec_tti,The Banger Sisters,"Comedy, Drama",Bob Dolman,R,2002,"road trip,female protagonist,rock star,real life mother and daughter playing mother and daughter,midlife crisis","The Banger Sisters is a movie starring Susan Sarandon, Goldie Hawn, and Geoffrey Rush. Lavinia and Suzette, former rock groupies and best friends, reconnect after twenty years; one is still as wild as ever, while the other has...",5.6,13543,USA,1h38m
616,https://www.imdb.com//title/tt3766354/?ref_=tt_rec_tti,The Equalizer 2,"Action, Crime, Thriller",Antoine Fuqua,R,2018,"second part,returning character killed off,gunfight,exploding building,martial arts","The Equalizer 2 is a movie starring Denzel Washington, Pedro Pascal, and Ashton Sanders. Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?",6.9,36883,USA,2h1m
617,https://www.imdb.com//title/tt0036775/?ref_=tt_rec_tti,Double Indemnity,"Crime, Drama, Film-Noir, Mystery, Thriller",Billy Wilder,Passed,1944,"insurance investigation,murder disguised as accident,insurance,insurance policy,insurance salesman","Double Indemnity is a movie starring Fred MacMurray, Barbara Stanwyck, and Edward G. Robinson. An insurance representative lets himself be talked into a murder/insurance fraud scheme that arouses the suspicion of an insurance...",8.3,121544,USA,1h47m
618,https://www.imdb.com//title/tt0064683/?ref_=tt_rec_tti,Mondo Trasho,"C, o, m, e, d, y",John Waters,,1969,"hit and run,actual animal killed,pig,nurse,foot fetish","Mondo Trasho is a movie starring Mary Vivian Pearce, Divine, and David Lochary. A day in the lives of a hit-and-run driver and her victim, and the bizarre things that happen to them before and after they collide (sexual assault by a...",6.3,1045,USA,1h35m
619,https://www.imdb.com//title/tt1702439/?ref_=tt_rec_tti,Safe Haven,"Drama, Romance, Thriller",Lasse Hallström,PG-13,2013,"chick flick,abusive husband,secret,north carolina,widower","Safe Haven is a movie starring Julianne Hough, Josh Duhamel, and Cobie Smulders. A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that...",6.7,93383,USA,1h55m
620,https://www.imdb.com//title/tt0978833/?ref_=tt_rec_tti,Una semana solos,"Comedy, Drama",Celina Murga,Not Rated,2009,"children,neighborhood,home alone,f rated,classism","Una semana solos is a movie starring Natalia Gomez Alarcon, Ignacio Giménez, and Lucas Del Bo. A group of children, age 7 through 14, are left home alone at a house in a secluded community in the countryside. Their innocence is...",5.9,325,Argentina,1h50m
621,https://www.imdb.com//title/tt1139592/?ref_=tt_rec_tti,Jeepers Creepers 3,"Action, Horror, Mystery, Thriller",Victor Salva,Not Rated,2017,"third part,sequel,number in title,murder,impalement","Jeepers Creepers 3 is a movie starring Stan Shaw, Gabrielle Haugh, and Brandon Smith. Sheriff Dan Tashtego and a team of creeper hunters enlist the help of officer Davis Tubbs to help stop the monster's eating spree.",4.1,13275,Mexico,1h40m
622,https://www.imdb.com//title/tt0120784/?ref_=tt_rec_tti,Payback,"Action, Crime, Drama, Thriller",Brian Helgeland,R,1999,"money,prostitute,revenge,criminal,tough guy","Payback is a movie starring Mel Gibson, Gregg Henry, and Maria Bello. After a successful heist, Porter is shot by his wife and his best friend. They leave him there to die but when he recovers, he seeks revenge and wants his share...",7.1,122313,USA,1h40m
623,https://www.imdb.com//title/tt0112547/?ref_=tt_rec_tti,Bodily Harm,"T, h, r, i, l, l, e, r",James Lemmo,R,1995,"detective,ex cop,las vegas nevada,police,murder","Bodily Harm is a movie starring Linda Fiorentino, Daniel Baldwin, and Gregg Henry. When a striptease dancer is brutally murdered in Las Vegas, detective Rita Cates and her partner J.D. Prejon are put on the case. There's not much to...",5,237,USA,1h31m
624,https://www.imdb.com//title/tt0082926/?ref_=tt_rec_tti,Polyester,"C, o, m, e, d, y",John Waters,R,1981,"middle class,foot fetish,abortion,death,woman played by man","Polyester is a movie starring Divine, Tab Hunter, and Edith Massey. A suburban housewife's world falls apart when she finds that her pornographer husband is serially unfaithful to her, her daughter is pregnant, and her son is...",7,5934,USA,1h26m
625,https://www.imdb.com//title/tt8055888/?ref_=tt_rec_tti,Mard Ko Dard Nahin Hota,"Action, Comedy",Vasan Bala,,2018,,"Mard Ko Dard Nahin Hota is a movie starring Abhimanyu Dasani, Gulshan Devaiah, and Radhika Madan. Tells the story of a young boy Surya who has a rare condition of incognito sensitivity to pain meaning he can not feel pain, and sets...",8.4,79,India,2h14m
